dataset_id,source_row,source_column,cell_text,resolved_text,cell_type,is_merged,merged_range
dataset_1c0307ed7c0789ed29cf9415,2,3,省份,省份,text,False,
dataset_1c0307ed7c0789ed29cf9415,2,4,数量,数量,text,False,
dataset_1c0307ed7c0789ed29cf9415,2,5,省份,省份,text,False,
dataset_1c0307ed7c0789ed29cf9415,2,6,数量,数量,text,False,
dataset_1c0307ed7c0789ed29cf9415,2,7,省份,省份,text,False,
dataset_1c0307ed7c0789ed29cf9415,2,8,数量,数量,text,False,
dataset_1c0307ed7c0789ed29cf9415,3,1,广东,广东,text,False,
dataset_1c0307ed7c0789ed29cf9415,3,2,19007,19007,text,False,
dataset_1c0307ed7c0789ed29cf9415,3,3,湖南,湖南,text,False,
dataset_1c0307ed7c0789ed29cf9415,3,4,8431,8431,text,False,
dataset_1c0307ed7c0789ed29cf9415,3,5,上海,上海,text,False,
dataset_1c0307ed7c0789ed29cf9415,3,6,4495,4495,text,False,
dataset_1c0307ed7c0789ed29cf9415,3,7,甘肃,甘肃,text,False,
dataset_1c0307ed7c0789ed29cf9415,3,8,2338,2338,text,False,
dataset_1c0307ed7c0789ed29cf9415,4,1,河南,河南,text,False,
dataset_1c0307ed7c0789ed29cf9415,4,2,17369,17369,text,False,
dataset_1c0307ed7c0789ed29cf9415,4,3,福建,福建,text,False,
dataset_1c0307ed7c0789ed29cf9415,4,4,7126,7126,text,False,
dataset_1c0307ed7c0789ed29cf9415,4,5,江西,江西,text,False,
dataset_1c0307ed7c0789ed29cf9415,4,6,4380,4380,text,False,
dataset_1c0307ed7c0789ed29cf9415,4,7,宁夏,宁夏,text,False,
dataset_1c0307ed7c0789ed29cf9415,4,8,2305,2305,text,False,
dataset_1c0307ed7c0789ed29cf9415,5,1,山东,山东,text,False,
dataset_1c0307ed7c0789ed29cf9415,5,2,14241,14241,text,False,
dataset_1c0307ed7c0789ed29cf9415,5,3,安徽,安徽,text,False,
dataset_1c0307ed7c0789ed29cf9415,5,4,6990,6990,text,False,
dataset_1c0307ed7c0789ed29cf9415,5,5,陕西,陕西,text,False,
dataset_1c0307ed7c0789ed29cf9415,5,6,4006,4006,text,False,
dataset_1c0307ed7c0789ed29cf9415,5,7,内蒙古,内蒙古,text,False,
dataset_1c0307ed7c0789ed29cf9415,5,8,2171,2171,text,False,
dataset_1c0307ed7c0789ed29cf9415,6,1,江苏,江苏,text,False,
dataset_1c0307ed7c0789ed29cf9415,6,2,13642,13642,text,False,
dataset_1c0307ed7c0789ed29cf9415,6,3,重庆,重庆,text,False,
dataset_1c0307ed7c0789ed29cf9415,6,4,6622,6622,text,False,
dataset_1c0307ed7c0789ed29cf9415,6,5,天津,天津,text,False,
dataset_1c0307ed7c0789ed29cf9415,6,6,3493,3493,text,False,
dataset_1c0307ed7c0789ed29cf9415,6,7,吉林,吉林,text,False,
dataset_1c0307ed7c0789ed29cf9415,6,8,2036,2036,text,False,
dataset_1c0307ed7c0789ed29cf9415,7,1,浙江,浙江,text,False,
dataset_1c0307ed7c0789ed29cf9415,7,2,10898,10898,text,False,
dataset_1c0307ed7c0789ed29cf9415,7,3,湖北,湖北,text,False,
dataset_1c0307ed7c0789ed29cf9415,7,4,6179,6179,text,False,
dataset_1c0307ed7c0789ed29cf9415,7,5,云南,云南,text,False,
dataset_1c0307ed7c0789ed29cf9415,7,6,3341,3341,text,False,
dataset_1c0307ed7c0789ed29cf9415,7,7,新疆,新疆,text,False,
dataset_1c0307ed7c0789ed29cf9415,7,8,1103,1103,text,False,
dataset_1c0307ed7c0789ed29cf9415,8,1,四川,四川,text,False,
dataset_1c0307ed7c0789ed29cf9415,8,2,10384,10384,text,False,
dataset_1c0307ed7c0789ed29cf9415,8,3,辽宁,辽宁,text,False,
dataset_1c0307ed7c0789ed29cf9415,8,4,6059,6059,text,False,
dataset_1c0307ed7c0789ed29cf9415,8,5,黑龙江,黑龙江,text,False,
dataset_1c0307ed7c0789ed29cf9415,8,6,2915,2915,text,False,
dataset_1c0307ed7c0789ed29cf9415,8,7,青海,青海,text,False,
dataset_1c0307ed7c0789ed29cf9415,8,8,565,565,text,False,
dataset_1c0307ed7c0789ed29cf9415,9,1,北京,北京,text,False,
dataset_1c0307ed7c0789ed29cf9415,9,2,9633,9633,text,False,
dataset_1c0307ed7c0789ed29cf9415,9,3,广西,广西,text,False,
dataset_1c0307ed7c0789ed29cf9415,9,4,5939,5939,text,False,
dataset_1c0307ed7c0789ed29cf9415,9,5,海南,海南,text,False,
dataset_1c0307ed7c0789ed29cf9415,9,6,2763,2763,text,False,
dataset_1c0307ed7c0789ed29cf9415,9,7,兵团,兵团,text,False,
dataset_1c0307ed7c0789ed29cf9415,9,8,50,50,text,False,
dataset_1c0307ed7c0789ed29cf9415,10,1,贵州,贵州,text,False,
dataset_1c0307ed7c0789ed29cf9415,10,2,8514,8514,text,False,
dataset_1c0307ed7c0789ed29cf9415,10,3,河北,河北,text,False,
dataset_1c0307ed7c0789ed29cf9415,10,4,5313,5313,text,False,
dataset_1c0307ed7c0789ed29cf9415,10,5,山西,山西,text,False,
dataset_1c0307ed7c0789ed29cf9415,10,6,2580,2580,text,False,
dataset_1c0307ed7c0789ed29cf9415,10,7,西藏,西藏,text,False,
dataset_1c0307ed7c0789ed29cf9415,10,8,41,41,text,False,
dataset_1c0307ed7c0789ed29cf9415,11,1,总计,总计,text,False,
dataset_1c0307ed7c0789ed29cf9415,11,2,194929,194929,text,True,$B$11:$H$11
dataset_1c0307ed7c0789ed29cf9415,11,3,,194929,blank,True,$B$11:$H$11
dataset_1c0307ed7c0789ed29cf9415,11,4,,194929,blank,True,$B$11:$H$11
dataset_1c0307ed7c0789ed29cf9415,11,5,,194929,blank,True,$B$11:$H$11
dataset_1c0307ed7c0789ed29cf9415,11,6,,194929,blank,True,$B$11:$H$11
dataset_1c0307ed7c0789ed29cf9415,11,7,,194929,blank,True,$B$11:$H$11
dataset_1c0307ed7c0789ed29cf9415,11,8,,194929,blank,True,$B$11:$H$11
dataset_d6f49e882f44a6347bbccd8b,1,1,表8,表8,text,False,
dataset_d6f49e882f44a6347bbccd8b,1,2,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,1,3,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,1,4,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,1,5,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,2,1,社会救助情况统计表,社会救助情况统计表,text,False,
dataset_d6f49e882f44a6347bbccd8b,2,2,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,2,3,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,2,4,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,2,5,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,3,1,指 标,指 标,text,False,
dataset_d6f49e882f44a6347bbccd8b,3,2,单位,单位,text,False,
dataset_d6f49e882f44a6347bbccd8b,3,3,2018 年,2018 年,text,False,
dataset_d6f49e882f44a6347bbccd8b,3,4,2017 年,2017 年,text,False,
dataset_d6f49e882f44a6347bbccd8b,3,5,比上年增长(%),比上年增长(%),text,False,
dataset_d6f49e882f44a6347bbccd8b,4,1,城市最低生活保障,城市最低生活保障,text,False,
dataset_d6f49e882f44a6347bbccd8b,4,2,万人,万人,text,False,
dataset_d6f49e882f44a6347bbccd8b,4,3,1 007.0,1 007.0,text,False,
dataset_d6f49e882f44a6347bbccd8b,4,4,1 261.0,1 261.0,text,False,
dataset_d6f49e882f44a6347bbccd8b,4,5,-20.1,-20.1,text,False,
dataset_d6f49e882f44a6347bbccd8b,5,1,老年人,老年人,text,False,
dataset_d6f49e882f44a6347bbccd8b,5,2,万人,万人,text,False,
dataset_d6f49e882f44a6347bbccd8b,5,3,180.4,180.4,text,False,
dataset_d6f49e882f44a6347bbccd8b,5,4,219.0,219.0,text,False,
dataset_d6f49e882f44a6347bbccd8b,5,5,-17.6,-17.6,text,False,
dataset_d6f49e882f44a6347bbccd8b,6,1,成年人,成年人,text,False,
dataset_d6f49e882f44a6347bbccd8b,6,2,万人,万人,text,False,
dataset_d6f49e882f44a6347bbccd8b,6,3,663.1,663.1,text,False,
dataset_d6f49e882f44a6347bbccd8b,6,4,836.7,836.7,text,False,
dataset_d6f49e882f44a6347bbccd8b,6,5,-20.8,-20.8,text,False,
dataset_d6f49e882f44a6347bbccd8b,7,1,在职人员,在职人员,text,False,
dataset_d6f49e882f44a6347bbccd8b,7,2,万人,万人,text,False,
dataset_d6f49e882f44a6347bbccd8b,7,3,14.0,14.0,text,False,
dataset_d6f49e882f44a6347bbccd8b,7,4,18.6,18.6,text,False,
dataset_d6f49e882f44a6347bbccd8b,7,5,-24.5,-24.5,text,False,
dataset_d6f49e882f44a6347bbccd8b,8,1,灵活就业,灵活就业,text,False,
dataset_d6f49e882f44a6347bbccd8b,8,2,万人,万人,text,False,
dataset_d6f49e882f44a6347bbccd8b,8,3,219.2,219.2,text,False,
dataset_d6f49e882f44a6347bbccd8b,8,4,265.0,265.0,text,False,
dataset_d6f49e882f44a6347bbccd8b,8,5,-17.3,-17.3,text,False,
dataset_d6f49e882f44a6347bbccd8b,9,1,登记失业,登记失业,text,False,
dataset_d6f49e882f44a6347bbccd8b,9,2,万人,万人,text,False,
dataset_d6f49e882f44a6347bbccd8b,9,3,109.2,109.2,text,False,
dataset_d6f49e882f44a6347bbccd8b,9,4,153.5,153.5,text,False,
dataset_d6f49e882f44a6347bbccd8b,9,5,-28.9,-28.9,text,False,
dataset_d6f49e882f44a6347bbccd8b,10,1,无就业条件,无就业条件,text,False,
dataset_d6f49e882f44a6347bbccd8b,10,2,万人,万人,text,False,
dataset_d6f49e882f44a6347bbccd8b,10,3,320.6,320.6,text,False,
dataset_d6f49e882f44a6347bbccd8b,10,4,399.6,399.6,text,False,
dataset_d6f49e882f44a6347bbccd8b,10,5,-19.8,-19.8,text,False,
dataset_d6f49e882f44a6347bbccd8b,11,1,未成年人,未成年人,text,False,
dataset_d6f49e882f44a6347bbccd8b,11,2,万人,万人,text,False,
dataset_d6f49e882f44a6347bbccd8b,11,3,163.6,163.6,text,False,
dataset_d6f49e882f44a6347bbccd8b,11,4,205.4,205.4,text,False,
dataset_d6f49e882f44a6347bbccd8b,11,5,-20.4,-20.4,text,False,
dataset_d6f49e882f44a6347bbccd8b,12,1,女性,女性,text,False,
dataset_d6f49e882f44a6347bbccd8b,12,2,万人,万人,text,False,
dataset_d6f49e882f44a6347bbccd8b,12,3,451.6,451.6,text,False,
dataset_d6f49e882f44a6347bbccd8b,12,4,561.4,561.4,text,False,
dataset_d6f49e882f44a6347bbccd8b,12,5,-19.6,-19.6,text,False,
dataset_d6f49e882f44a6347bbccd8b,13,1,残疾人,残疾人,text,False,
dataset_d6f49e882f44a6347bbccd8b,13,2,万人,万人,text,False,
dataset_d6f49e882f44a6347bbccd8b,13,3,145.5,145.5,text,False,
dataset_d6f49e882f44a6347bbccd8b,13,4,159.9,159.9,text,False,
dataset_d6f49e882f44a6347bbccd8b,13,5,-9.0,-9.0,text,False,
dataset_d6f49e882f44a6347bbccd8b,14,1,重度残疾人,重度残疾人,text,False,
dataset_d6f49e882f44a6347bbccd8b,14,2,万人,万人,text,False,
dataset_d6f49e882f44a6347bbccd8b,14,3,52.5,52.5,text,False,
dataset_d6f49e882f44a6347bbccd8b,14,4,40.6,40.6,text,False,
dataset_d6f49e882f44a6347bbccd8b,14,5,29.4,29.4,text,False,
dataset_d6f49e882f44a6347bbccd8b,15,1,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,15,2,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,15,3,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,15,4,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,15,5,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,16,1,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,16,2,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,16,3,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,16,4,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,16,5,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,17,1,(续),(续),text,False,
dataset_d6f49e882f44a6347bbccd8b,17,2,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,17,3,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,17,4,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,17,5,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,18,1,指 标,指 标,text,False,
dataset_d6f49e882f44a6347bbccd8b,18,2,单位,单位,text,False,
dataset_d6f49e882f44a6347bbccd8b,18,3,2018 年,2018 年,text,False,
dataset_d6f49e882f44a6347bbccd8b,18,4,2017 年,2017 年,text,False,
dataset_d6f49e882f44a6347bbccd8b,18,5,比上年增长(%),比上年增长(%),text,False,
dataset_d6f49e882f44a6347bbccd8b,19,1,城市最低生活保障户数,城市最低生活保障户数,text,False,
dataset_d6f49e882f44a6347bbccd8b,19,2,万户,万户,text,False,
dataset_d6f49e882f44a6347bbccd8b,19,3,605.1,605.1,text,False,
dataset_d6f49e882f44a6347bbccd8b,19,4,741.5,741.5,text,False,
dataset_d6f49e882f44a6347bbccd8b,19,5,-18.4,-18.4,text,False,
dataset_d6f49e882f44a6347bbccd8b,20,1,城市低保资金支出,城市低保资金支出,text,False,
dataset_d6f49e882f44a6347bbccd8b,20,2,亿元,亿元,text,False,
dataset_d6f49e882f44a6347bbccd8b,20,3,575.2,575.2,text,False,
dataset_d6f49e882f44a6347bbccd8b,20,4,640.5,640.5,text,False,
dataset_d6f49e882f44a6347bbccd8b,20,5,-10.2,-10.2,text,False,
dataset_d6f49e882f44a6347bbccd8b,21,1,平均保障标准,平均保障标准,text,False,
dataset_d6f49e882f44a6347bbccd8b,21,2,元/人·月,元/人·月,text,False,
dataset_d6f49e882f44a6347bbccd8b,21,3,579.7,579.7,text,False,
dataset_d6f49e882f44a6347bbccd8b,21,4,540.6,540.6,text,False,
dataset_d6f49e882f44a6347bbccd8b,21,5,7.2,7.2,text,False,
dataset_d6f49e882f44a6347bbccd8b,22,1,平均支出水平,平均支出水平,text,False,
dataset_d6f49e882f44a6347bbccd8b,22,2,元/人·月,元/人·月,text,False,
dataset_d6f49e882f44a6347bbccd8b,22,3,476.0,476.0,text,False,
dataset_d6f49e882f44a6347bbccd8b,22,4,423.2,423.2,text,False,
dataset_d6f49e882f44a6347bbccd8b,22,5,12.5,12.5,text,False,
dataset_d6f49e882f44a6347bbccd8b,23,1,农村最低生活保障,农村最低生活保障,text,False,
dataset_d6f49e882f44a6347bbccd8b,23,2,万人,万人,text,False,
dataset_d6f49e882f44a6347bbccd8b,23,3,3 519.1,3 519.1,text,False,
dataset_d6f49e882f44a6347bbccd8b,23,4,4 045.2,4 045.2,text,False,
dataset_d6f49e882f44a6347bbccd8b,23,5,-13.0,-13.0,text,False,
dataset_d6f49e882f44a6347bbccd8b,24,1,农村最低生活保障户数,农村最低生活保障户数,text,False,
dataset_d6f49e882f44a6347bbccd8b,24,2,万户,万户,text,False,
dataset_d6f49e882f44a6347bbccd8b,24,3,1 901.7,1 901.7,text,False,
dataset_d6f49e882f44a6347bbccd8b,24,4,2 249.3,2 249.3,text,False,
dataset_d6f49e882f44a6347bbccd8b,24,5,-15.5,-15.5,text,False,
dataset_d6f49e882f44a6347bbccd8b,25,1,农村低保资金支出,农村低保资金支出,text,False,
dataset_d6f49e882f44a6347bbccd8b,25,2,万元,万元,text,False,
dataset_d6f49e882f44a6347bbccd8b,25,3,1 056.9,1 056.9,text,False,
dataset_d6f49e882f44a6347bbccd8b,25,4,1 051.8,1 051.8,text,False,
dataset_d6f49e882f44a6347bbccd8b,25,5,0.5,0.5,text,False,
dataset_d6f49e882f44a6347bbccd8b,26,1,平均保障标准,平均保障标准,text,False,
dataset_d6f49e882f44a6347bbccd8b,26,2,元/人·年,元/人·年,text,False,
dataset_d6f49e882f44a6347bbccd8b,26,3,4 833.4,4 833.4,text,False,
dataset_d6f49e882f44a6347bbccd8b,26,4,4 300.7,4 300.7,text,False,
dataset_d6f49e882f44a6347bbccd8b,26,5,12.4,12.4,text,False,
dataset_d6f49e882f44a6347bbccd8b,27,1,平均支出水平,平均支出水平,text,False,
dataset_d6f49e882f44a6347bbccd8b,27,2,元/人·年,元/人·年,text,False,
dataset_d6f49e882f44a6347bbccd8b,27,3,3 003.2,3 003.2,text,False,
dataset_d6f49e882f44a6347bbccd8b,27,4,2 600.3,2 600.3,text,False,
dataset_d6f49e882f44a6347bbccd8b,27,5,15.5,15.5,text,False,
dataset_d6f49e882f44a6347bbccd8b,28,1,特困人员救助供养,特困人员救助供养,text,False,
dataset_d6f49e882f44a6347bbccd8b,28,2,万人,万人,text,False,
dataset_d6f49e882f44a6347bbccd8b,28,3,482.7,482.7,text,False,
dataset_d6f49e882f44a6347bbccd8b,28,4,492.3,492.3,text,False,
dataset_d6f49e882f44a6347bbccd8b,28,5,-2.0,-2.0,text,False,
dataset_d6f49e882f44a6347bbccd8b,29,1,农村特困人员救助供养,农村特困人员救助供养,text,False,
dataset_d6f49e882f44a6347bbccd8b,29,2,万人,万人,text,False,
dataset_d6f49e882f44a6347bbccd8b,29,3,455.0,455.0,text,False,
dataset_d6f49e882f44a6347bbccd8b,29,4,466.9,466.9,text,False,
dataset_d6f49e882f44a6347bbccd8b,29,5,-2.6,-2.6,text,False,
dataset_d6f49e882f44a6347bbccd8b,30,1,城市特困人员救助供养,城市特困人员救助供养,text,False,
dataset_d6f49e882f44a6347bbccd8b,30,2,万人,万人,text,False,
dataset_d6f49e882f44a6347bbccd8b,30,3,27.7,27.7,text,False,
dataset_d6f49e882f44a6347bbccd8b,30,4,25.4,25.4,text,False,
dataset_d6f49e882f44a6347bbccd8b,30,5,9.1,9.1,text,False,
dataset_d6f49e882f44a6347bbccd8b,31,1,生活无着人员救助*,生活无着人员救助*,text,False,
dataset_d6f49e882f44a6347bbccd8b,31,2,万人次,万人次,text,False,
dataset_d6f49e882f44a6347bbccd8b,31,3,157.2,157.2,text,False,
dataset_d6f49e882f44a6347bbccd8b,31,4,218.9,218.9,text,False,
dataset_d6f49e882f44a6347bbccd8b,31,5,-28.2,-28.2,text,False,
dataset_d6f49e882f44a6347bbccd8b,32,1,在站救助,在站救助,text,False,
dataset_d6f49e882f44a6347bbccd8b,32,2,万人次,万人次,text,False,
dataset_d6f49e882f44a6347bbccd8b,32,3,122.0,122.0,text,False,
dataset_d6f49e882f44a6347bbccd8b,32,4,166.6,166.6,text,False,
dataset_d6f49e882f44a6347bbccd8b,32,5,-26.7,-26.7,text,False,
dataset_d6f49e882f44a6347bbccd8b,33,1,站外救助,站外救助,text,False,
dataset_d6f49e882f44a6347bbccd8b,33,2,万人次,万人次,text,False,
dataset_d6f49e882f44a6347bbccd8b,33,3,35.2,35.2,text,False,
dataset_d6f49e882f44a6347bbccd8b,33,4,52.3,52.3,text,False,
dataset_d6f49e882f44a6347bbccd8b,33,5,-32.7,-32.7,text,False,
dataset_d6f49e882f44a6347bbccd8b,34,1,未成年人,未成年人,text,False,
dataset_d6f49e882f44a6347bbccd8b,34,2,万人次,万人次,text,False,
dataset_d6f49e882f44a6347bbccd8b,34,3,7.6,7.6,text,False,
dataset_d6f49e882f44a6347bbccd8b,34,4,9.4,9.4,text,False,
dataset_d6f49e882f44a6347bbccd8b,34,5,-18.6,-18.6,text,False,
dataset_d6f49e882f44a6347bbccd8b,35,1,临时救助,临时救助,text,False,
dataset_d6f49e882f44a6347bbccd8b,35,2,万人次,万人次,text,False,
dataset_d6f49e882f44a6347bbccd8b,35,3,1 108.0,1 108.0,text,False,
dataset_d6f49e882f44a6347bbccd8b,35,4,970.3,970.3,text,False,
dataset_d6f49e882f44a6347bbccd8b,35,5,14.2,14.2,text,False,
dataset_d6f49e882f44a6347bbccd8b,36,1,本地户籍,本地户籍,text,False,
dataset_d6f49e882f44a6347bbccd8b,36,2,万人次,万人次,text,False,
dataset_d6f49e882f44a6347bbccd8b,36,3,1 098.6,1 098.6,text,False,
dataset_d6f49e882f44a6347bbccd8b,36,4,958.4,958.4,text,False,
dataset_d6f49e882f44a6347bbccd8b,36,5,14.6,14.6,text,False,
dataset_d6f49e882f44a6347bbccd8b,37,1,非本地户籍,非本地户籍,text,False,
dataset_d6f49e882f44a6347bbccd8b,37,2,万人次,万人次,text,False,
dataset_d6f49e882f44a6347bbccd8b,37,3,9.4,9.4,text,False,
dataset_d6f49e882f44a6347bbccd8b,37,4,11.9,11.9,text,False,
dataset_d6f49e882f44a6347bbccd8b,37,5,-21.3,-21.3,text,False,
dataset_d6f49e882f44a6347bbccd8b,38,1,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,38,2,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,38,3,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,38,4,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,38,5,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,39,1,注释:*生活无着人员救助为救助管理站和未保中心的救助人次之和。,注释:*生活无着人员救助为救助管理站和未保中心的救助人次之和。,text,False,
dataset_d6f49e882f44a6347bbccd8b,39,2,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,39,3,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,39,4,,,blank,False,
dataset_d6f49e882f44a6347bbccd8b,39,5,,,blank,False,
dataset_47e53a98557b470d3489d05f,1,1,表9 2018年人民检察院受理举报、控告、申诉案件情况统计表,表9 2018年人民检察院受理举报、控告、申诉案件情况统计表,text,False,
dataset_47e53a98557b470d3489d05f,1,2,,,blank,False,
dataset_47e53a98557b470d3489d05f,1,3,,,blank,False,
dataset_47e53a98557b470d3489d05f,1,4,,,blank,False,
dataset_47e53a98557b470d3489d05f,1,5,,,blank,False,
dataset_47e53a98557b470d3489d05f,2,1,(单位:件),(单位:件),text,False,
dataset_47e53a98557b470d3489d05f,2,2,,,blank,False,
dataset_47e53a98557b470d3489d05f,2,3,,,blank,False,
dataset_47e53a98557b470d3489d05f,2,4,,,blank,False,
dataset_47e53a98557b470d3489d05f,2,5,,,blank,False,
dataset_47e53a98557b470d3489d05f,3,1,类 别,类 别,text,True,$A$3:$A$4
dataset_47e53a98557b470d3489d05f,3,2,受 理,受 理,text,True,$B$3:$B$4
dataset_47e53a98557b470d3489d05f,3,3,处 理,处 理,text,True,$C$3:$C$4
dataset_47e53a98557b470d3489d05f,3,4,其 中,其 中,text,True,$D$3:$E$3
dataset_47e53a98557b470d3489d05f,3,5,,其 中,blank,True,$D$3:$E$3
dataset_47e53a98557b470d3489d05f,4,1,,类 别,blank,True,$A$3:$A$4
dataset_47e53a98557b470d3489d05f,4,2,,受 理,blank,True,$B$3:$B$4
dataset_47e53a98557b470d3489d05f,4,3,,处 理,blank,True,$C$3:$C$4
dataset_47e53a98557b470d3489d05f,4,4,检察机关办理,检察机关办理,text,False,
dataset_47e53a98557b470d3489d05f,4,5,转其他机关,转其他机关,text,False,
dataset_47e53a98557b470d3489d05f,5,1,合 计,合 计,text,False,
dataset_47e53a98557b470d3489d05f,5,2,248893,248893,text,False,
dataset_47e53a98557b470d3489d05f,5,3,243020,243020,text,False,
dataset_47e53a98557b470d3489d05f,5,4,224333,224333,text,False,
dataset_47e53a98557b470d3489d05f,5,5,18687,18687,text,False,
dataset_47e53a98557b470d3489d05f,6,1,首次举报,首次举报,text,False,
dataset_47e53a98557b470d3489d05f,6,2,19483,19483,text,False,
dataset_47e53a98557b470d3489d05f,6,3,18671,18671,text,False,
dataset_47e53a98557b470d3489d05f,6,4,9333,9333,text,False,
dataset_47e53a98557b470d3489d05f,6,5,9338,9338,text,False,
dataset_47e53a98557b470d3489d05f,7,1,首次控告,首次控告,text,False,
dataset_47e53a98557b470d3489d05f,7,2,25995,25995,text,False,
dataset_47e53a98557b470d3489d05f,7,3,25409,25409,text,False,
dataset_47e53a98557b470d3489d05f,7,4,19950,19950,text,False,
dataset_47e53a98557b470d3489d05f,7,5,5459,5459,text,False,
dataset_47e53a98557b470d3489d05f,8,1,首次申诉,首次申诉,text,False,
dataset_47e53a98557b470d3489d05f,8,2,203415,203415,text,False,
dataset_47e53a98557b470d3489d05f,8,3,198940,198940,text,False,
dataset_47e53a98557b470d3489d05f,8,4,195050,195050,text,False,
dataset_47e53a98557b470d3489d05f,8,5,3890,3890,text,False,
dataset_47e53a98557b470d3489d05f,9,1,,,blank,False,
dataset_47e53a98557b470d3489d05f,9,2,,,blank,False,
